figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,398.6105,mbar,4.3389,mmol/g,square,solid,#030303,False,high,501.0000,169.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (501.0,169.0); uncertainty_px=2.0",pt-538e2faa2e0dd71e,src-a4be9aaf2ba6ddc0,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,433.3671,mbar,4.4194,mmol/g,square,solid,#030303,False,high,526.0000,159.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (526.0,159.0); uncertainty_px=2.0",pt-8e02a29c585b5fe0,src-c9cd4d469dadc6ee,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,468.3739,mbar,4.4660,mmol/g,square,solid,#030303,False,high,551.1800,153.2100,assigned_by=joint_assignment; source=auto,pt-10f673ff7311d2eb,src-60881d609546aea4,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,503.5754,mbar,4.5160,mmol/g,square,solid,#030303,False,high,576.5000,147.0000,assigned_by=joint_assignment; source=auto,pt-814c8c606417f4d5,src-27d3ac60cc4d5334,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,539.7083,mbar,4.5840,mmol/g,square,solid,#030303,False,high,602.4900,138.5500,assigned_by=joint_assignment; source=auto,pt-1f52499f7200b5db,src-62c3b27f7b7b2f12,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,577.2593,mbar,4.6166,mmol/g,square,solid,#030303,False,high,629.5000,134.5000,assigned_by=joint_assignment; source=auto,pt-26ba7a91566ebf28,src-19adf94d9673d472,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,612.9473,mbar,4.6651,mmol/g,square,solid,#030303,False,high,655.1700,128.4700,assigned_by=joint_assignment; source=auto,pt-774eb30c5f5ab698,src-5165455992b63a38,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,648.1627,mbar,4.7127,mmol/g,square,solid,#030303,False,high,680.5000,122.5600,assigned_by=joint_assignment; source=auto,pt-032e9d8fff4e30fd,src-ad9846ffd0bee62c,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,682.2241,mbar,4.7333,mmol/g,square,solid,#030303,False,high,705.0000,120.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (705.0,120.0); uncertainty_px=2.0",pt-a06525c9d8b3d392,src-8dd4adafdd8e9b04,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,718.3709,mbar,4.7735,mmol/g,square,solid,#030303,False,medium,731.0000,115.0000,assigned_by=joint_assignment; source=auto,pt-25c6267f7cadb068,src-90a3238cf10386bb,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,738.3351,mbar,4.8016,mmol/g,square,solid,#030303,False,medium,745.3600,111.5100,assigned_by=joint_assignment; source=auto,pt-60c5f4c5c0d23b21,src-dc9f8bb240687a69,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,746.1762,mbar,4.7976,mmol/g,square,solid,#030303,False,medium,751.0000,112.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#080808 square glyph fragment/overlap visible on the CO2 273K curve at native panel coordinates (751.0,112.0); uncertainty_px=4.0",pt-da94dad5f34bc01e,src-0fc3579c7bb670fd,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,754.5178,mbar,4.7976,mmol/g,square,solid,#030303,False,medium,757.0000,112.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#080808 square glyph fragment/overlap visible on the CO2 273K curve at native panel coordinates (757.0,112.0); uncertainty_px=4.0",pt-522eacb6c3abb6d1,src-8cb6e4992047a884,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,793.4451,mbar,4.8298,mmol/g,square,solid,#030303,False,high,785.0000,108.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (785.0,108.0); uncertainty_px=2.0",pt-8ac51459d8a5d393,src-172c708ea60aff7c,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,828.2017,mbar,4.8620,mmol/g,square,solid,#030303,False,high,810.0000,104.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (810.0,104.0); uncertainty_px=2.0",pt-826bb87e71a0f65b,src-c08e8974a49a2f02,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,849.0556,mbar,4.8942,mmol/g,square,solid,#030303,False,medium,825.0000,100.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#080808 square glyph fragment/overlap visible on the CO2 273K curve at native panel coordinates (825.0,100.0); uncertainty_px=4.0",pt-1ac744db646d81ba,src-ca87efee9d8f2f5d,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,857.3972,mbar,4.8942,mmol/g,square,solid,#030303,False,medium,831.0000,100.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#080808 square glyph fragment/overlap visible on the CO2 273K curve at native panel coordinates (831.0,100.0); uncertainty_px=4.0",pt-ecb766b85984030e,src-5ec605cee2bd1194,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,864.9880,mbar,4.8906,mmol/g,square,solid,#030303,False,medium,836.4600,100.4500,assigned_by=joint_assignment; source=auto,pt-c9f69b3ee23e9f57,src-59a1522a8a15618e,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,897.7148,mbar,4.9103,mmol/g,square,solid,#030303,False,high,860.0000,98.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (860.0,98.0); uncertainty_px=2.0",pt-161b29fa536e688a,src-2c2430f1d3ef4a6d,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,936.6422,mbar,4.9264,mmol/g,square,solid,#030303,False,high,888.0000,96.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (888.0,96.0); uncertainty_px=2.0",pt-a04-b0553e44688acc06,src-a04-b0553e44688acc06,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,953.3253,mbar,4.9505,mmol/g,square,solid,#030303,False,medium,900.0000,93.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#080808 square glyph fragment/overlap visible on the CO2 273K curve at native panel coordinates (900.0,93.0); uncertainty_px=4.0",pt-d61f0b1982547a38,src-ea74aca8831ee862,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,961.6669,mbar,4.9505,mmol/g,square,solid,#030303,False,medium,906.0000,93.0000,assigned_by=joint_assignment; source=auto,pt-9efcd7cd943bcfd3,src-35cbf85482989c92,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,970.0085,mbar,4.9505,mmol/g,square,solid,#030303,False,medium,912.0000,93.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#080808 square glyph fragment/overlap visible on the CO2 273K curve at native panel coordinates (912.0,93.0); uncertainty_px=4.0",pt-a04-d02694b487fafed7,src-a04-d02694b487fafed7,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,1007.2119,mbar,4.9696,mmol/g,square,solid,#030303,False,high,938.7600,90.6300,assigned_by=joint_assignment; source=auto,pt-68fd92e0ba9120c6,src-ab466136c083257e,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,1099.3029,mbar,5.0069,mmol/g,square,solid,#030303,False,high,1005.0000,86.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (1005.0,86.0); uncertainty_px=2.0",pt-08a2b226f5daedc7,src-3282740e2ae21e7b,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-273k-78e92393,CO2 273K,1196.6213,mbar,5.0391,mmol/g,square,solid,#030303,False,high,1075.0000,82.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#080808 square glyph body visible on the CO2 273K curve at native panel coordinates (1075.0,82.0); uncertainty_px=2.0",pt-a04-d7d176201f8b3a1d,src-a04-d7d176201f8b3a1d,CO2,True,Legend group heading 'CO2 @' binds the 273K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,28.8007,mbar,2.2384,mmol/g,hexagon,solid,#f1231f,False,medium,235.0000,430.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (235.0,430.0); uncertainty_px=4.0",pt-a04-f8afff7656121ed6,src-a04-f8afff7656121ed6,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,37.1422,mbar,2.3753,mmol/g,hexagon,solid,#f1231f,False,medium,241.0000,413.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (241.0,413.0); uncertainty_px=4.0",pt-a04-dddd5bf5edd9bf86,src-a04-dddd5bf5edd9bf86,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,46.8741,mbar,2.5121,mmol/g,hexagon,solid,#f1231f,False,medium,248.0000,396.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (248.0,396.0); uncertainty_px=4.0",pt-a04-5e44e0e7025d7cbd,src-a04-5e44e0e7025d7cbd,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,71.8988,mbar,2.7052,mmol/g,hexagon,solid,#f1231f,False,medium,266.0000,372.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (266.0,372.0); uncertainty_px=4.0",pt-a04-f19f4a945abeb053,src-a04-f19f4a945abeb053,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,103.8748,mbar,2.8662,mmol/g,hexagon,solid,#f1231f,False,medium,289.0000,352.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (289.0,352.0); uncertainty_px=4.0",pt-a04-db1101054f79a19f,src-a04-db1101054f79a19f,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,127.5093,mbar,2.9627,mmol/g,hexagon,solid,#f1231f,False,medium,306.0000,340.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (306.0,340.0); uncertainty_px=4.0",pt-a04-0d7f9d5787db6f3a,src-a04-0d7f9d5787db6f3a,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,140.0217,mbar,2.9949,mmol/g,hexagon,solid,#f1231f,False,medium,315.0000,336.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (315.0,336.0); uncertainty_px=4.0",pt-a04-e729828a06311a2e,src-a04-e729828a06311a2e,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,170.6075,mbar,3.1317,mmol/g,hexagon,solid,#f1231f,False,medium,337.0000,319.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (337.0,319.0); uncertainty_px=4.0",pt-a04-fcd8feb9632469d7,src-a04-fcd8feb9632469d7,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,228.3312,mbar,3.2950,mmol/g,hexagon,solid,#f1231f,False,high,378.5200,298.7100,assigned_by=joint_assignment; source=auto,pt-8ad6466cec5dac1d,src-653f766cc5c47b9b,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,251.5485,mbar,3.3973,mmol/g,hexagon,solid,#f1231f,False,high,395.2200,286.0000,assigned_by=joint_assignment; source=auto,pt-9df7d873eca735c3,src-f25997db6c292157,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,292.9506,mbar,3.4617,mmol/g,hexagon,solid,#f1231f,False,high,425.0000,278.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph body visible on the CO2 283K curve at native panel coordinates (425.0,278.0); uncertainty_px=2.0",pt-6a49f8673f2deb74,src-ba3adf25d0b4259d,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,326.9842,mbar,3.5885,mmol/g,hexagon,solid,#f1231f,False,high,449.4800,262.2400,assigned_by=joint_assignment; source=auto,pt-6257647345dac5b3,src-e3a1778d5b5b868d,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,355.2343,mbar,3.5987,mmol/g,hexagon,solid,#f1231f,False,high,469.8000,260.9800,assigned_by=joint_assignment; source=auto,pt-b877b69d5e3f7e70,src-cc4349ca875f7ae1,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,409.7326,mbar,3.7434,mmol/g,hexagon,solid,#f1231f,False,high,509.0000,243.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph body visible on the CO2 283K curve at native panel coordinates (509.0,243.0); uncertainty_px=2.0",pt-d3e01dd342187eda,src-586ccca70e7eab59,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,482.0263,mbar,3.8882,mmol/g,hexagon,solid,#f1231f,False,high,561.0000,225.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph body visible on the CO2 283K curve at native panel coordinates (561.0,225.0); uncertainty_px=2.0",pt-38bff4157bcf26a5,src-7dba0256da6a7f87,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,533.4660,mbar,3.9365,mmol/g,hexagon,solid,#f1231f,False,high,598.0000,219.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph body visible on the CO2 283K curve at native panel coordinates (598.0,219.0); uncertainty_px=2.0",pt-5d6b74e8c7ec41ac,src-9571a603dcd93ec1,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,559.8810,mbar,4.0090,mmol/g,hexagon,solid,#f1231f,False,high,617.0000,210.0000,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph body visible on the CO2 283K curve at native panel coordinates (617.0,210.0); uncertainty_px=2.0",pt-c4072e224d1aaf6a,src-14d32b2649c9dfc3,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,593.9563,mbar,4.0147,mmol/g,hexagon,solid,#f1231f,False,high,641.5100,209.2900,assigned_by=joint_assignment; source=auto,pt-450afc335e6079fa,src-fb5cbaf7d7ba2f65,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,visible_marker,,,,,,2.7805,0.0161
figp1a,a,figp1a:a:co2-283k-09bb156a,CO2 283K,639.1260,mbar,4.1055,mmol/g,hexagon,solid,#f1231f,False,medium,674.0000,198.0000,"evidence_kind=partial_marker; evidence_ref=panel.png; source_evidence=#ed2f31 hexagon glyph fragment/overlap visible on the CO2 283K curve at native panel coordinates (674.0,198.0); uncertainty_px=4.0",pt-bfe1ff74bfb60dce,src-f8382ff1eadafcf0,CO2,True,Legend group heading 'CO2 @' binds the 283K entry to CO2.,co2_loading,mmol per gram of sorbent,partially_visible_marker,,,,,,5.5611,0.0322
