figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.2401,bar,38.227,cm³·g⁻¹,circle,none,#d36d70,false,medium,310.0,177.0,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-220418dfb720234e,src-28083a6fd7dd5b3c,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.2496,bar,38.0386,cm³·g⁻¹,circle,none,#d36d70,false,medium,315.46,178.88,assigned_by=joint_assignment; source=auto,pt-f353c47aba35057a,src-ee6c6282fdec9c7c,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.2553,bar,38.0641,cm³·g⁻¹,circle,none,#d36d70,false,medium,318.8,178.62,assigned_by=joint_assignment; source=auto,pt-f8f0e646d3de1ffc,src-1b256c93e786fa00,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.2791,bar,38.9302,cm³·g⁻¹,circle,none,#d36d70,false,high,332.5,170.0,assigned_by=joint_assignment; source=auto,pt-93433afb3808369d,src-d7e46f2ae59e2574,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.2927,bar,40.0768,cm³·g⁻¹,circle,none,#d36d70,false,high,340.34,158.59,assigned_by=joint_assignment; source=auto,pt-f0f5891838c0499c,src-aff229d619e631e3,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.299,bar,39.9348,cm³·g⁻¹,circle,none,#d36d70,false,medium,344.0,160.0,assigned_by=joint_assignment; source=auto,pt-48a0f29bd80738b0,src-d5f2b99b3cca109d,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.3051,bar,39.8343,cm³·g⁻¹,circle,none,#d36d70,false,high,347.5,161.0,assigned_by=joint_assignment; source=auto,pt-28cc12deb6a797b4,src-fbcbca31da50cc5a,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.3322,bar,40.6797,cm³·g⁻¹,circle,none,#d36d70,false,high,363.15,152.59,assigned_by=joint_assignment; source=auto,pt-bf2d70b634101c4e,src-7c87315f08e764fb,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.3579,bar,41.4417,cm³·g⁻¹,circle,none,#d36d70,false,high,378.0,145.0,assigned_by=joint_assignment; source=auto,pt-fb9bf828f55d620c,src-d7ca4359748ef02b,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.371,bar,42.2654,cm³·g⁻¹,circle,none,#d36d70,false,low,385.56,136.8,assigned_by=joint_assignment; source=auto,pt-06368624c3351739,src-47c07319f3f8a09c,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.3728,bar,42.6857,cm³·g⁻¹,circle,none,#d36d70,false,medium,386.61,132.62,assigned_by=joint_assignment; source=auto,pt-cb24d9a07df1a141,src-ffe1eeb46f390c67,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.3735,bar,42.4463,cm³·g⁻¹,circle,none,#d36d70,false,medium,387.0,135.0,assigned_by=joint_assignment; source=auto,pt-117925fcdcbef3a1,src-0cd77a2e692eb898,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.377,bar,42.3458,cm³·g⁻¹,circle,none,#d36d70,false,medium,389.0,136.0,assigned_by=joint_assignment; source=auto,pt-4c5b85192c86dbfa,src-fcbdc4b75b0de3eb,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.3864,bar,42.1826,cm³·g⁻¹,circle,none,#d36d70,false,high,394.45,137.62,assigned_by=joint_assignment; source=auto,pt-d654455cc795bc57,src-32a4778ac2d7f426,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.3991,bar,43.1865,cm³·g⁻¹,circle,none,#d36d70,false,high,401.79,127.63,assigned_by=joint_assignment; source=auto,pt-54466dde30d87641,src-aeb2927a034a3562,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4047,bar,43.049,cm³·g⁻¹,circle,none,#d36d70,false,medium,405.0,129.0,assigned_by=joint_assignment; source=auto,pt-3848ec812ea8de7b,src-5ce17ab1d2a94941,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4135,bar,43.021,cm³·g⁻¹,circle,none,#d36d70,false,medium,410.06,129.28,assigned_by=joint_assignment; source=auto,pt-9c8fdad6a4e6de05,src-fa28bf27c5e4da08,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4259,bar,43.5356,cm³·g⁻¹,circle,none,#d36d70,false,medium,417.24,124.16,assigned_by=joint_assignment; source=auto,pt-b991a0186d359acf,src-58f33f083e581df7,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4261,bar,43.9689,cm³·g⁻¹,circle,none,#d36d70,false,medium,417.34,119.84,assigned_by=joint_assignment; source=auto,pt-64973d235d758cc7,src-cf323dc9cf5544ad,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4359,bar,43.5513,cm³·g⁻¹,circle,none,#d36d70,false,medium,423.0,124.0,assigned_by=joint_assignment; source=auto,pt-5a9f14b4b59796ce,src-211f20244fd5b57e,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4394,bar,43.4508,cm³·g⁻¹,circle,none,#d36d70,false,high,425.0,125.0,assigned_by=joint_assignment; source=auto,pt-2fe2c7fdd27a5996,src-1a63e1f17f6ccb46,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4511,bar,44.1182,cm³·g⁻¹,circle,none,#d36d70,false,high,431.79,118.36,assigned_by=joint_assignment; source=auto,pt-bfaf49f5f046c4d0,src-4f99ff8cd4d19b48,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4532,bar,44.5559,cm³·g⁻¹,circle,none,#d36d70,false,medium,433.0,114.0,assigned_by=joint_assignment; source=auto,pt-8c5e5dedd661473a,src-00238da636478379,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.455,bar,44.355,cm³·g⁻¹,circle,none,#d36d70,false,medium,434.0,116.0,assigned_by=joint_assignment; source=auto,pt-a7bdcc4e7a89e869,src-5323991eb8d01fef,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4584,bar,44.2545,cm³·g⁻¹,circle,none,#d36d70,false,medium,436.0,117.0,assigned_by=joint_assignment; source=auto,pt-e1c91d38797d52f7,src-762aaef92ec91dd3,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4645,bar,44.322,cm³·g⁻¹,circle,none,#d36d70,false,low,439.54,116.33,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-68a13017be09054b,src-716d6d6c375a7c31,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4645,bar,44.0207,cm³·g⁻¹,circle,none,#d36d70,false,low,439.54,119.33,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-354fb206b9bf3ffd,src-df1d398a6f335095,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4701,bar,44.718,cm³·g⁻¹,circle,none,#d36d70,false,low,442.76,112.39,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-f86ca227f3527fff,src-4e6df66e2aa13add,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4701,bar,44.4166,cm³·g⁻¹,circle,none,#d36d70,false,low,442.76,115.39,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-6ad3926ef1fdd9d2,src-c154ceb9dbdee0ce,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4793,bar,45.1873,cm³·g⁻¹,circle,none,#d36d70,false,high,448.05,107.71,assigned_by=joint_assignment; source=auto,pt-ff8c29a8f0429e3c,src-312237a762b17c0e,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4809,bar,44.9577,cm³·g⁻¹,circle,none,#d36d70,false,medium,449.0,110.0,assigned_by=joint_assignment; source=auto,pt-2091998793092349,src-df454d1cbc7d3232,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.4931,bar,44.7568,cm³·g⁻¹,circle,none,#d36d70,false,high,456.0,112.0,assigned_by=joint_assignment; source=auto,pt-ad0aaab03f9945e5,src-de456ca2010a3731,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5047,bar,45.3652,cm³·g⁻¹,circle,none,#d36d70,false,low,462.74,105.94,assigned_by=joint_assignment; source=auto,pt-6a3a3b2b1dd752be,src-46ffd6a3f8a99127,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5055,bar,45.6874,cm³·g⁻¹,circle,none,#d36d70,false,high,463.16,102.74,assigned_by=joint_assignment; source=auto,pt-059b935ea9178783,src-fd38778f459ad6ce,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5139,bar,45.3595,cm³·g⁻¹,circle,none,#d36d70,false,medium,468.0,106.0,assigned_by=joint_assignment; source=auto,pt-a79245875922f2a7,src-bda87a79a83f04ff,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5162,bar,45.3609,cm³·g⁻¹,circle,none,#d36d70,false,low,469.37,105.99,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-e86ac21f59714953,src-d4b0a46bfa4669a7,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5162,bar,45.0595,cm³·g⁻¹,circle,none,#d36d70,false,low,469.37,108.99,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-8a356e41545fa2c8,src-40a09e06d9d232f2,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5233,bar,45.4479,cm³·g⁻¹,circle,none,#d36d70,false,low,473.43,105.12,assigned_by=joint_assignment; source=auto,pt-fdaf07ed20effcb5,src-56aaa5ca2f485edd,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5389,bar,45.7606,cm³·g⁻¹,circle,none,#d36d70,false,low,482.46,102.01,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-22229e9bbcf22d4e,src-059606ca69a59ad7,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5389,bar,45.4592,cm³·g⁻¹,circle,none,#d36d70,false,low,482.46,105.01,overlap_flag=true; assigned_by=joint_assignment; source=auto,pt-1836f9e2f2a97b24,src-ee8e13224d05ef09,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5451,bar,45.8044,cm³·g⁻¹,circle,none,#d36d70,false,high,486.03,101.57,assigned_by=joint_assignment; source=auto,pt-30c4bcec97909c88,src-8e2d0d20f8ceaefb,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5587,bar,46.9669,cm³·g⁻¹,circle,none,#d36d70,false,high,493.88,90.0,assigned_by=joint_assignment; source=auto,pt-d293231a24656d4b,src-c409b9f691485972,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5606,bar,46.4646,cm³·g⁻¹,circle,none,#d36d70,false,medium,495.0,95.0,assigned_by=joint_assignment; source=auto,pt-694313afec4833e3,src-62345176be47a8a4,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5753,bar,46.3058,cm³·g⁻¹,circle,none,#d36d70,false,high,503.48,96.58,assigned_by=joint_assignment; source=auto,pt-b2f744d7a94a34d9,src-c62fce8d5edfdae3,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5758,bar,46.4693,cm³·g⁻¹,circle,none,#d36d70,false,low,503.74,94.95,assigned_by=joint_assignment; source=auto,pt-ed40973fde31dbe8,src-4f10275f88b142aa,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.578,bar,46.3641,cm³·g⁻¹,circle,none,#d36d70,false,medium,505.0,96.0,assigned_by=joint_assignment; source=auto,pt-baf591c3558e9b76,src-1b7da0867fbf9d7c,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
fig10,x,fig10:x:co2-273k-ads-f57f0d76,CO2 273K ads,0.5846,bar,46.7459,cm³·g⁻¹,circle,none,#d36d70,false,high,508.8,92.2,assigned_by=joint_assignment; source=auto,pt-5a7e51f46867b85d,src-5c5a9bb3f4e04ad7,CO2,true,Legend entry 'a' is a red filled circle; caption explicitly identifies (a) as CO2 adsorption at 273 K.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
