figure_id,panel_id,series_id,series_name,x,x_unit,y,y_unit,marker_shape,line_style,color_hex,is_inferred,confidence,source_pixel_x,source_pixel_y,notes,point_id,source_instance_id,species,export_eligible,species_evidence,quantity_type,loading_basis,evidence_type,normalized_x,normalized_x_unit,normalized_y,normalized_y_unit,conversion_id,uncertainty_x,uncertainty_y
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.03454,dimensionless,69.52245,cm³ g⁻¹,circle,solid,#5875F3,false,medium,166.35,269.74,assigned_by=color; source=auto,pt-c4353a4f95c926ec,src-9386bdf2870fc054,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.036091,dimensionless,72.53469,cm³ g⁻¹,circle,solid,#5875F3,false,medium,167.1,261.13,assigned_by=color; source=auto,pt-2e05fe341d817d22,src-ee54c52d23d0214a,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.037021,dimensionless,75.351012,cm³ g⁻¹,circle,solid,#5875F3,false,medium,167.55,253.08,assigned_by=color; source=auto,pt-c3900e3f0006b3e4,src-45de67c94f110348,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.037951,dimensionless,77.897947,cm³ g⁻¹,circle,solid,#5875F3,false,medium,168.0,245.8,assigned_by=color; source=auto,pt-8239b50cccd299aa,src-2d520b382b4ca8c1,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.039419,dimensionless,80.609313,cm³ g⁻¹,circle,solid,#5875F3,false,medium,168.71,238.05,assigned_by=color; source=auto,pt-27159fcc1f612dea,src-cf744b5981f39408,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.039874,dimensionless,83.121263,cm³ g⁻¹,circle,solid,#5875F3,false,medium,168.93,230.87,assigned_by=color; source=auto,pt-5d865b2a00d4e84f,src-5dba6c91c384647b,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.04037,dimensionless,85.678693,cm³ g⁻¹,circle,solid,#5875F3,false,medium,169.17,223.56,assigned_by=color; source=auto,pt-3a232761c88e7810,src-8c30ffbb5ec8491d,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.040453,dimensionless,88.166153,cm³ g⁻¹,circle,solid,#5875F3,false,low,169.21,216.45,assigned_by=color; source=auto,pt-2d00d33bb156ac7b,src-5fd03a3ef008c7ae,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.042375,dimensionless,91.804632,cm³ g⁻¹,circle,solid,#5875F3,false,medium,170.14,206.05,assigned_by=color; source=auto,pt-a3bfc25574ae341c,src-c7f1f96bcc885b63,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.04312,dimensionless,94.998796,cm³ g⁻¹,circle,solid,#5875F3,false,medium,170.5,196.92,assigned_by=color; source=auto,pt-5b4630d31a562af7,src-5cc86b4902c93f7d,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.04467,dimensionless,103.234352,cm³ g⁻¹,circle,solid,#5875F3,false,medium,171.25,173.38,assigned_by=color; source=auto,pt-4e90fdc947c4bebf,src-5a058484141e0413,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.053456,dimensionless,117.711298,cm³ g⁻¹,circle,solid,#5875F3,false,medium,175.5,132.0,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=Distinct blue open-circle contour and white interior are visible at the shoulder near native pixel (175.5, 132.0).; uncertainty_px=2.0",pt-ac3341c85b6d371e,src-ac3341c85b6d371e,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.072496,dimensionless,119.079226,cm³ g⁻¹,circle,solid,#5875F3,false,medium,184.71,128.09,assigned_by=color; source=auto,pt-bdd6add311eab2b9,src-836e0fe7c177cb4f,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.093769,dimensionless,121.034908,cm³ g⁻¹,circle,solid,#5875F3,false,high,195.0,122.5,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=Distinct large blue open-circle contour with white interior is visible near native pixel (195.0, 122.5), between the 184.7 px and 206.7 px rings.; uncertainty_px=2.0",pt-f2b0405edf468659,src-f2b0405edf468659,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.117916,dimensionless,120.772518,cm³ g⁻¹,circle,solid,#5875F3,false,high,206.68,123.25,assigned_by=color; source=auto,pt-316f740eead8605f,src-8b7ab0bae8c5deb1,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.144419,dimensionless,121.734615,cm³ g⁻¹,circle,solid,#5875F3,false,low,219.5,120.5,overlap_flag=true; assigned_by=color; source=auto,pt-f7346e8e44e11dcd,src-b0cd50eae91f127b,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.16902,dimensionless,121.318289,cm³ g⁻¹,circle,solid,#5875F3,false,high,231.4,121.69,assigned_by=color; source=auto,pt-f116418bcaabb33d,src-0e458235d8d16196,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.196102,dimensionless,122.084469,cm³ g⁻¹,circle,solid,#5875F3,false,low,244.5,119.5,overlap_flag=true; assigned_by=color; source=auto,pt-f9bc7749e016caf4,src-971e551e73ac2692,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.218843,dimensionless,121.734615,cm³ g⁻¹,circle,solid,#5875F3,false,low,255.5,120.5,overlap_flag=true; assigned_by=color; source=auto,pt-1e62113212de0b18,src-1956c1072682b25f,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.243651,dimensionless,122.959103,cm³ g⁻¹,circle,solid,#5875F3,false,high,267.5,117.0,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=Distinct blue open-circle contour with broad white interior is visible near native pixel (267.5, 117.0), between the 255.5 px and 279.1 px rings.; uncertainty_px=2.0",pt-4b3f75ec59b07bd5,src-4b3f75ec59b07bd5,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.267694,dimensionless,121.846569,cm³ g⁻¹,circle,solid,#5875F3,false,high,279.13,120.18,assigned_by=color; source=auto,pt-d82b3d7a247a86b8,src-371a4c7c25d4631b,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.299469,dimensionless,122.784176,cm³ g⁻¹,circle,solid,#5875F3,false,low,294.5,117.5,overlap_flag=true; assigned_by=color; source=auto,pt-4aa6e64aef16eb32,src-ed5986b3d1dd5640,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.34495,dimensionless,123.13403,cm³ g⁻¹,circle,solid,#5875F3,false,low,316.5,116.5,overlap_flag=true; assigned_by=color; source=auto,pt-5ac769e33a354548,src-d4e690f4b0319b31,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.394566,dimensionless,123.13403,cm³ g⁻¹,circle,solid,#5875F3,false,medium,340.5,116.5,"assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=native_visible; uncertainty_px=2.0; evidence_ref=tile:region_04; source_evidence=Blue open-circle contour centered near native panel pixel (340.5, 116.5), distinct from adjacent candidate markers.",pt-5f8c8ba370693d6f,src-8d5656b53c78476f,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.444182,dimensionless,123.13403,cm³ g⁻¹,circle,solid,#5875F3,false,low,364.5,116.5,overlap_flag=true; assigned_by=color; source=auto,pt-77cea0f6caaf8291,src-13b73a070689e3e9,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.491731,dimensionless,123.483884,cm³ g⁻¹,circle,solid,#5875F3,false,low,387.5,115.5,overlap_flag=true; assigned_by=color; source=auto,pt-2ed9118a2c942a93,src-9c9d137537f4bdb3,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.543414,dimensionless,123.483884,cm³ g⁻¹,circle,solid,#5875F3,false,low,412.5,115.5,overlap_flag=true; assigned_by=color; source=auto,pt-7458188f23cda025,src-fae1093053cedabd,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.590963,dimensionless,124.183591,cm³ g⁻¹,circle,solid,#5875F3,false,low,435.5,113.5,overlap_flag=true; assigned_by=color; source=auto,pt-c4f707dc2720b330,src-767e0d83ee7f1a2f,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.644713,dimensionless,124.183591,cm³ g⁻¹,circle,solid,#5875F3,false,medium,461.5,113.5,"assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=native_visible; uncertainty_px=2.0; evidence_ref=tile:region_04; source_evidence=Blue open-circle contour centered near native panel pixel (461.5, 113.5), distinct from adjacent candidate markers.",pt-28963070b2dc8735,src-3bc6de73c6ebcd20,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.694329,dimensionless,124.183591,cm³ g⁻¹,circle,solid,#5875F3,false,medium,485.5,113.5,"assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=native_visible; uncertainty_px=2.0; evidence_ref=tile:region_04; source_evidence=Blue open-circle contour centered near native panel pixel (485.5, 113.5), distinct from adjacent candidate markers.",pt-9b0279d67c916410,src-a91c74ce808d8c3e,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.746012,dimensionless,124.183591,cm³ g⁻¹,circle,solid,#5875F3,false,medium,510.5,113.5,"assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=native_visible; uncertainty_px=2.0; evidence_ref=tile:region_04; source_evidence=Blue open-circle contour centered near native panel pixel (510.5, 113.5), distinct from adjacent candidate markers.",pt-d3b916f0cbd32e4b,src-74231295187a8332,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.797696,dimensionless,124.183591,cm³ g⁻¹,circle,solid,#5875F3,false,medium,535.5,113.5,"assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=native_visible; uncertainty_px=2.0; evidence_ref=tile:region_04; source_evidence=Blue open-circle contour centered near native panel pixel (535.5, 113.5), distinct from adjacent candidate markers.",pt-44b00731968feb30,src-70f3f17758326cdb,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.843177,dimensionless,124.883299,cm³ g⁻¹,circle,solid,#5875F3,false,medium,557.5,111.5,"assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=native_visible; uncertainty_px=2.0; evidence_ref=tile:region_04; source_evidence=Blue open-circle contour centered near native panel pixel (557.5, 111.5), distinct from adjacent candidate markers.",pt-cf32fb860d010b0b,src-06d3e83ae962f810,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.892793,dimensionless,124.533445,cm³ g⁻¹,circle,solid,#5875F3,false,low,581.5,112.5,overlap_flag=true; assigned_by=color; source=auto,pt-3b59a8efade9616e,src-894fa8f9a90e1e11,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.917601,dimensionless,124.883299,cm³ g⁻¹,circle,solid,#5875F3,false,high,593.5,111.5,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=Distinct blue open-circle contour and white interior are visible near native pixel (593.5, 111.5), between the 581.5 px and 604.5 px rings.; uncertainty_px=2.0",pt-8e190414871ffb59,src-8e190414871ffb59,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.940342,dimensionless,124.883299,cm³ g⁻¹,circle,solid,#5875F3,false,low,604.5,111.5,overlap_flag=true; assigned_by=color; source=auto,pt-bb247b55cb90a685,src-2d23976749c1bcef,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,partially_visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.963082,dimensionless,125.233152,cm³ g⁻¹,circle,solid,#5875F3,false,medium,615.5,110.5,"assigned_by=agent03_review_points; source=agent03_review_points; evidence_kind=native_visible; uncertainty_px=2.0; evidence_ref=tile:region_04; source_evidence=Blue open-circle contour centered near native panel pixel (615.5, 110.5), distinct from adjacent candidate markers.",pt-1e8a5fbb0de7db11,src-fb28355e09d604c3,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,0.981854,dimensionless,125.85939,cm³ g⁻¹,circle,solid,#5875F3,false,medium,624.58,108.71,assigned_by=color; source=auto,pt-9bec7aed15e76df8,src-18d2600209fb403e,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,,
figp1,x,figp1:x:co2-195k-d3fd5c48,CO2 195K,1.001328,dimensionless,126.45764,cm³ g⁻¹,circle,solid,#5875F3,false,high,634.0,107.0,"evidence_kind=native_visible; evidence_ref=panel.png; source_evidence=Terminal blue open-circle contour with a complete white interior is visible near native pixel (634.0, 107.0).; uncertainty_px=2.0",pt-2141e4a07505c6f5,src-2141e4a07505c6f5,CO2,true,Direct upper-right plot annotation 'CO2@195 K' adjacent to the blue high-uptake series.,co2_uptake,per gram of adsorbent,visible_marker,,,,,,0.004135,0.699707
